engine_a,engine_b,set_id,input_sku1,input_sku2,input_sku3,duplicate_input_brand_trial,anthropic_top1,anthropic_rank2,anthropic_rank3,openai_top1,openai_rank2,openai_rank3,top1_match,full_rank_match,complete_pair,agreement_signature
anthropic,openai,main_01930,조선미녀,더후,아페리레,False,조선미녀,아페리레,더후,조선미녀,아페리레,더후,True,True,True,조선미녀 > 아페리레 > 더후 || 조선미녀 > 아페리레 > 더후
anthropic,openai,main_01931,믹순,스킨1004,더후,False,스킨1004,믹순,더후,스킨1004,믹순,더후,True,True,True,스킨1004 > 믹순 > 더후 || 스킨1004 > 믹순 > 더후
anthropic,openai,main_01933,닥터오라클,스킨1004,리얼베리어,False,리얼베리어,닥터오라클,스킨1004,리얼베리어,닥터오라클,스킨1004,True,True,True,리얼베리어 > 닥터오라클 > 스킨1004 || 리얼베리어 > 닥터오라클 > 스킨1004
anthropic,openai,main_01937,아누아,잇츠스킨,메디힐,False,아누아,메디힐,잇츠스킨,메디힐,아누아,잇츠스킨,False,False,True,아누아 > 메디힐 > 잇츠스킨 || 메디힐 > 아누아 > 잇츠스킨
anthropic,openai,main_01938,에뛰드,달바,설화수,False,달바,에뛰드,설화수,달바,설화수,에뛰드,True,False,True,달바 > 에뛰드 > 설화수 || 달바 > 설화수 > 에뛰드
anthropic,openai,main_01939,메디큐브,에뛰드,믹순,False,메디큐브,믹순,에뛰드,에뛰드,메디큐브,믹순,False,False,True,메디큐브 > 믹순 > 에뛰드 || 에뛰드 > 메디큐브 > 믹순
anthropic,openai,main_01941,맥스클리닉,유이크,더마겐,False,유이크,맥스클리닉,더마겐,맥스클리닉,유이크,더마겐,False,False,True,유이크 > 맥스클리닉 > 더마겐 || 맥스클리닉 > 유이크 > 더마겐
anthropic,openai,main_01946,아임프롬,달바,은율,False,달바,아임프롬,은율,달바,아임프롬,은율,True,True,True,달바 > 아임프롬 > 은율 || 달바 > 아임프롬 > 은율
anthropic,openai,main_01947,와더스킨,맥스클리닉,주미소,False,맥스클리닉,주미소,와더스킨,맥스클리닉,와더스킨,주미소,True,False,True,맥스클리닉 > 주미소 > 와더스킨 || 맥스클리닉 > 와더스킨 > 주미소
anthropic,openai,main_01953,원씽,구달,에이프릴스킨,False,에이프릴스킨,원씽,구달,구달,원씽,에이프릴스킨,False,False,True,에이프릴스킨 > 원씽 > 구달 || 구달 > 원씽 > 에이프릴스킨
anthropic,openai,main_01957,수이스킨,나인위시스,메디큐브,False,메디큐브,수이스킨,나인위시스,메디큐브,수이스킨,나인위시스,True,True,True,메디큐브 > 수이스킨 > 나인위시스 || 메디큐브 > 수이스킨 > 나인위시스
anthropic,openai,main_01960,토리든,식물나라,스킨푸드,False,토리든,스킨푸드,식물나라,토리든,스킨푸드,식물나라,True,True,True,토리든 > 스킨푸드 > 식물나라 || 토리든 > 스킨푸드 > 식물나라
anthropic,openai,main_01961,셀퓨전씨,메디큐브,스킨푸드,False,메디큐브,스킨푸드,셀퓨전씨,메디큐브,셀퓨전씨,스킨푸드,True,False,True,메디큐브 > 스킨푸드 > 셀퓨전씨 || 메디큐브 > 셀퓨전씨 > 스킨푸드
anthropic,openai,main_01962,아크웰,더후,메디큐브,False,메디큐브,더후,아크웰,메디큐브,더후,아크웰,True,True,True,메디큐브 > 더후 > 아크웰 || 메디큐브 > 더후 > 아크웰
anthropic,openai,main_01963,페이스인페이스,셀리맥스,바닐라코,False,셀리맥스,바닐라코,페이스인페이스,바닐라코,셀리맥스,페이스인페이스,False,False,True,셀리맥스 > 바닐라코 > 페이스인페이스 || 바닐라코 > 셀리맥스 > 페이스인페이스
anthropic,openai,main_01964,메디큐브,블라이드,셀퓨전씨,False,셀퓨전씨,메디큐브,블라이드,블라이드,셀퓨전씨,메디큐브,False,False,True,셀퓨전씨 > 메디큐브 > 블라이드 || 블라이드 > 셀퓨전씨 > 메디큐브
anthropic,openai,main_01974,라운드랩,시드물,맥스클리닉,False,맥스클리닉,라운드랩,시드물,시드물,맥스클리닉,라운드랩,False,False,True,맥스클리닉 > 라운드랩 > 시드물 || 시드물 > 맥스클리닉 > 라운드랩
anthropic,openai,main_01977,스킨푸드,땡큐파머,지피덤,False,땡큐파머,지피덤,스킨푸드,땡큐파머,지피덤,스킨푸드,True,True,True,땡큐파머 > 지피덤 > 스킨푸드 || 땡큐파머 > 지피덤 > 스킨푸드
anthropic,openai,main_01980,에뛰드,빌리프,바닐라코,False,빌리프,바닐라코,에뛰드,빌리프,바닐라코,에뛰드,True,True,True,빌리프 > 바닐라코 > 에뛰드 || 빌리프 > 바닐라코 > 에뛰드
anthropic,openai,main_01983,아비브,아누아,스킨바리스타,False,아비브,아누아,스킨바리스타,아비브,스킨바리스타,아누아,True,False,True,아비브 > 아누아 > 스킨바리스타 || 아비브 > 스킨바리스타 > 아누아
anthropic,openai,main_01985,비알머드,아페리레,일루미엘,False,일루미엘,비알머드,아페리레,일루미엘,비알머드,아페리레,True,True,True,일루미엘 > 비알머드 > 아페리레 || 일루미엘 > 비알머드 > 아페리레
anthropic,openai,main_01991,원씽,오휘,아이소이,False,원씽,아이소이,오휘,원씽,아이소이,오휘,True,True,True,원씽 > 아이소이 > 오휘 || 원씽 > 아이소이 > 오휘
anthropic,openai,main_01992,스킨푸드,일루미엘,벤튼,False,일루미엘,스킨푸드,벤튼,일루미엘,벤튼,스킨푸드,True,False,True,일루미엘 > 스킨푸드 > 벤튼 || 일루미엘 > 벤튼 > 스킨푸드
anthropic,openai,main_01997,블랑네이처,에스트라,볼드포뮬러,False,에스트라,블랑네이처,볼드포뮬러,에스트라,블랑네이처,볼드포뮬러,True,True,True,에스트라 > 블랑네이처 > 볼드포뮬러 || 에스트라 > 블랑네이처 > 볼드포뮬러
anthropic,openai,main_01998,아이소이,센텔리안24,메디큐브,False,센텔리안24,메디큐브,아이소이,센텔리안24,아이소이,메디큐브,True,False,True,센텔리안24 > 메디큐브 > 아이소이 || 센텔리안24 > 아이소이 > 메디큐브
anthropic,openai,main_02000,리얼베리어,일소,에스트라,False,리얼베리어,에스트라,일소,에스트라,리얼베리어,일소,False,False,True,리얼베리어 > 에스트라 > 일소 || 에스트라 > 리얼베리어 > 일소
anthropic,openai,main_02002,파티온,은율,일리윤,False,파티온,일리윤,은율,일리윤,파티온,은율,False,False,True,파티온 > 일리윤 > 은율 || 일리윤 > 파티온 > 은율
anthropic,openai,main_02004,페이스인페이스,스킨바리스타,편강율,False,편강율,스킨바리스타,페이스인페이스,스킨바리스타,편강율,페이스인페이스,False,False,True,편강율 > 스킨바리스타 > 페이스인페이스 || 스킨바리스타 > 편강율 > 페이스인페이스
anthropic,openai,main_02006,와더스킨,토리든,리얼베리어,False,리얼베리어,와더스킨,토리든,리얼베리어,토리든,와더스킨,True,False,True,리얼베리어 > 와더스킨 > 토리든 || 리얼베리어 > 토리든 > 와더스킨
anthropic,openai,main_02009,은율,와더스킨,아누아,False,와더스킨,아누아,은율,와더스킨,은율,아누아,True,False,True,와더스킨 > 아누아 > 은율 || 와더스킨 > 은율 > 아누아
anthropic,openai,main_02013,아비브,피지오겔,메이크프렘,False,피지오겔,아비브,메이크프렘,피지오겔,아비브,메이크프렘,True,True,True,피지오겔 > 아비브 > 메이크프렘 || 피지오겔 > 아비브 > 메이크프렘
anthropic,openai,main_02019,스킨1004,은율,벤튼,False,벤튼,스킨1004,은율,벤튼,스킨1004,은율,True,True,True,벤튼 > 스킨1004 > 은율 || 벤튼 > 스킨1004 > 은율
anthropic,openai,main_02024,피지오겔,엘리메르,비플레인,False,피지오겔,비플레인,엘리메르,피지오겔,비플레인,엘리메르,True,True,True,피지오겔 > 비플레인 > 엘리메르 || 피지오겔 > 비플레인 > 엘리메르
anthropic,openai,main_02031,비알머드,더후,은율,False,은율,비알머드,더후,은율,비알머드,더후,True,True,True,은율 > 비알머드 > 더후 || 은율 > 비알머드 > 더후
anthropic,openai,main_02032,센텔리안24,퓨어케이,와더스킨,False,센텔리안24,퓨어케이,와더스킨,센텔리안24,퓨어케이,와더스킨,True,True,True,센텔리안24 > 퓨어케이 > 와더스킨 || 센텔리안24 > 퓨어케이 > 와더스킨
anthropic,openai,main_02033,바노바기,메이크프렘,비알머드,False,바노바기,비알머드,메이크프렘,바노바기,비알머드,메이크프렘,True,True,True,바노바기 > 비알머드 > 메이크프렘 || 바노바기 > 비알머드 > 메이크프렘
anthropic,openai,main_02035,피캄,라운드랩,벤튼,False,라운드랩,벤튼,피캄,라운드랩,피캄,벤튼,True,False,True,라운드랩 > 벤튼 > 피캄 || 라운드랩 > 피캄 > 벤튼
anthropic,openai,main_02036,리얼베리어,스킨1004,잇츠스킨,False,리얼베리어,스킨1004,잇츠스킨,리얼베리어,스킨1004,잇츠스킨,True,True,True,리얼베리어 > 스킨1004 > 잇츠스킨 || 리얼베리어 > 스킨1004 > 잇츠스킨
anthropic,openai,main_02042,일리윤,일소,맥스클리닉,False,맥스클리닉,일리윤,일소,일리윤,맥스클리닉,일소,False,False,True,맥스클리닉 > 일리윤 > 일소 || 일리윤 > 맥스클리닉 > 일소
anthropic,openai,main_02043,이즈앤트리,엘리메르,미샤,False,엘리메르,이즈앤트리,미샤,이즈앤트리,엘리메르,미샤,False,False,True,엘리메르 > 이즈앤트리 > 미샤 || 이즈앤트리 > 엘리메르 > 미샤
anthropic,openai,main_02044,베네투스,토리든,일소,False,토리든,베네투스,일소,토리든,베네투스,일소,True,True,True,토리든 > 베네투스 > 일소 || 토리든 > 베네투스 > 일소
anthropic,openai,main_02047,리얼베리어,아누아,스킨푸드,False,아누아,리얼베리어,스킨푸드,리얼베리어,아누아,스킨푸드,False,False,True,아누아 > 리얼베리어 > 스킨푸드 || 리얼베리어 > 아누아 > 스킨푸드
anthropic,openai,main_02050,아누아,리쥬란,피캄,False,피캄,리쥬란,아누아,리쥬란,아누아,피캄,False,False,True,피캄 > 리쥬란 > 아누아 || 리쥬란 > 아누아 > 피캄
anthropic,openai,main_02064,퓨어케이,오드로이,비욘드,False,오드로이,퓨어케이,비욘드,오드로이,비욘드,퓨어케이,True,False,True,오드로이 > 퓨어케이 > 비욘드 || 오드로이 > 비욘드 > 퓨어케이
anthropic,openai,main_02070,땡큐파머,더후,비레디,False,비레디,땡큐파머,더후,땡큐파머,비레디,더후,False,False,True,비레디 > 땡큐파머 > 더후 || 땡큐파머 > 비레디 > 더후
anthropic,openai,main_02071,은율,주미소,페이스인페이스,False,은율,주미소,페이스인페이스,은율,페이스인페이스,주미소,True,False,True,은율 > 주미소 > 페이스인페이스 || 은율 > 페이스인페이스 > 주미소
anthropic,openai,main_02073,믹순,에뛰드,이아소,False,믹순,에뛰드,이아소,이아소,에뛰드,믹순,False,False,True,믹순 > 에뛰드 > 이아소 || 이아소 > 에뛰드 > 믹순
anthropic,openai,main_02080,일루미엘,아크웰,시드물,False,일루미엘,시드물,아크웰,시드물,일루미엘,아크웰,False,False,True,일루미엘 > 시드물 > 아크웰 || 시드물 > 일루미엘 > 아크웰
anthropic,openai,main_02082,셀퓨전씨,에뛰드,일소,False,셀퓨전씨,에뛰드,일소,일소,셀퓨전씨,에뛰드,False,False,True,셀퓨전씨 > 에뛰드 > 일소 || 일소 > 셀퓨전씨 > 에뛰드
anthropic,openai,main_02084,닥터오라클,티엘스,나인위시스,False,닥터오라클,나인위시스,티엘스,나인위시스,닥터오라클,티엘스,False,False,True,닥터오라클 > 나인위시스 > 티엘스 || 나인위시스 > 닥터오라클 > 티엘스
anthropic,openai,main_02087,메디힐,바노바기,나인위시스,False,바노바기,메디힐,나인위시스,바노바기,메디힐,나인위시스,True,True,True,바노바기 > 메디힐 > 나인위시스 || 바노바기 > 메디힐 > 나인위시스
anthropic,openai,main_02088,라로슈포제,일리윤,스킨1004,False,일리윤,스킨1004,라로슈포제,일리윤,라로슈포제,스킨1004,True,False,True,일리윤 > 스킨1004 > 라로슈포제 || 일리윤 > 라로슈포제 > 스킨1004
anthropic,openai,main_02093,피지오겔,김소형풀,와더스킨,False,와더스킨,피지오겔,김소형풀,피지오겔,와더스킨,김소형풀,False,False,True,와더스킨 > 피지오겔 > 김소형풀 || 피지오겔 > 와더스킨 > 김소형풀
anthropic,openai,main_02104,비플레인,메디큐브,아이소이,False,메디큐브,비플레인,,아이소이,비플레인,메디큐브,False,False,False,메디큐브 > 비플레인 > nan || 아이소이 > 비플레인 > 메디큐브
anthropic,openai,main_02106,아토팜,스킨1004,더후,False,아토팜,스킨1004,더후,아토팜,스킨1004,더후,True,True,True,아토팜 > 스킨1004 > 더후 || 아토팜 > 스킨1004 > 더후
anthropic,openai,main_02108,이즈앤트리,주미소,이니스프리,False,이니스프리,주미소,이즈앤트리,이즈앤트리,주미소,이니스프리,False,False,True,이니스프리 > 주미소 > 이즈앤트리 || 이즈앤트리 > 주미소 > 이니스프리
anthropic,openai,main_02112,수이스킨,제이준,페이스인페이스,False,제이준,수이스킨,페이스인페이스,제이준,수이스킨,페이스인페이스,True,True,True,제이준 > 수이스킨 > 페이스인페이스 || 제이준 > 수이스킨 > 페이스인페이스
anthropic,openai,main_02113,토리든,리얼베리어,라운드랩,False,리얼베리어,토리든,라운드랩,리얼베리어,라운드랩,토리든,True,False,True,리얼베리어 > 토리든 > 라운드랩 || 리얼베리어 > 라운드랩 > 토리든
anthropic,openai,main_02118,더후,테라비코스,구달,False,테라비코스,구달,더후,테라비코스,더후,구달,True,False,True,테라비코스 > 구달 > 더후 || 테라비코스 > 더후 > 구달
anthropic,openai,main_02121,에뛰드,와더스킨,멜릭서,False,와더스킨,에뛰드,멜릭서,에뛰드,멜릭서,와더스킨,False,False,True,와더스킨 > 에뛰드 > 멜릭서 || 에뛰드 > 멜릭서 > 와더스킨
anthropic,openai,main_02129,리쥬란,피캄,은율,False,리쥬란,은율,피캄,리쥬란,은율,피캄,True,True,True,리쥬란 > 은율 > 피캄 || 리쥬란 > 은율 > 피캄
anthropic,openai,main_02139,메이크프렘,스킨바리스타,이아소,False,스킨바리스타,이아소,메이크프렘,스킨바리스타,이아소,메이크프렘,True,True,True,스킨바리스타 > 이아소 > 메이크프렘 || 스킨바리스타 > 이아소 > 메이크프렘
anthropic,openai,main_02146,실크크리스탈,바닐라코,일리윤,False,일리윤,바닐라코,실크크리스탈,일리윤,바닐라코,실크크리스탈,True,True,True,일리윤 > 바닐라코 > 실크크리스탈 || 일리윤 > 바닐라코 > 실크크리스탈
anthropic,openai,main_02150,숨37,아누아,비플레인,False,아누아,비플레인,숨37,비플레인,아누아,숨37,False,False,True,아누아 > 비플레인 > 숨37 || 비플레인 > 아누아 > 숨37
anthropic,openai,main_02151,피캄,아페리레,엘리메르,False,아페리레,피캄,엘리메르,엘리메르,피캄,아페리레,False,False,True,아페리레 > 피캄 > 엘리메르 || 엘리메르 > 피캄 > 아페리레
anthropic,openai,main_02153,코스알엑스,아임프롬,스킨1004,False,스킨1004,코스알엑스,아임프롬,스킨1004,아임프롬,코스알엑스,True,False,True,스킨1004 > 코스알엑스 > 아임프롬 || 스킨1004 > 아임프롬 > 코스알엑스
